DispositionScore,OrbitalPeriod[days,OrbitalPeriodUpperUnc.[days,OrbitalPeriodLowerUnc.[days,TransitEpoch[BKJD,TransitEpochUpperUnc.[BKJD,TransitEpochLowerUnc.[BKJD,ImpactParamete,ImpactParameterUpperUnc,ImpactParameterLowerUnc,TransitDuration[hrs,TransitDurationUpperUnc.[hrs,TransitDurationLowerUnc.[hrs,TransitDepth[ppm,TransitDepthUpperUnc.[ppm,TransitDepthLowerUnc.[ppm,PlanetaryRadius[Earthradii,PlanetaryRadiusUpperUnc.[Earthradii,PlanetaryRadiusLowerUnc.[Earthradii,EquilibriumTemperature[K,InsolationFlux[Earthflux,InsolationFluxUpperUnc.[Earthflux,InsolationFluxLowerUnc.[Earthflux,TransitSignal-to-Nois,TCEPlanetNumbe,StellarEffectiveTemperature[K,StellarEffectiveTemperatureUpperUnc.[K,StellarEffectiveTemperatureLowerUnc.[K,StellarSurfaceGravity[log10(cm/s**2),StellarSurfaceGravityUpperUnc.[log10(cm/s**2),StellarSurfaceGravityLowerUnc.[log10(cm/s**2),StellarRadius[Solarradii,StellarRadiusUpperUnc.[Solarradii,StellarRadiusLowerUnc.[Solarradii,RA[decimaldegrees,Dec[decimaldegrees,Kepler-band[mag]
0.9990000000000001,33.2407985,0.000279,-0.000279,143.46683000000002,0.00671,-0.00671,0.231,0.20800000000000002,-0.231,4.675,0.218,-0.218,342.0,18.3,-18.3,1.51,0.16,-0.05,486.0,13.17,4.04,-1.59,20.4,1.0,5382.0,80.0,-80.0,4.571000000000001,0.015,-0.095,0.8270000000000001,0.091,-0.027999999999999997,290.34851000000003,50.902851,14.477
0.0,2.97600846,2.55e-05,-2.55e-05,132.98121,0.00551,-0.00551,0.715,0.015,-0.53,4.274,0.21899999999999997,-0.21899999999999997,103.0,5.1,-5.1,2.27,0.55,-1.01,1892.0,3034.68,2255.33,-2239.9,25.9,1.0,6208.0,198.0,-242.0,3.898,0.42,-0.14,2.088,0.501,-0.9309999999999999,290.13821,38.491184000000004,13.4
0.991,15.18727049,8.66e-05,-8.66e-05,134.05495,0.00479,-0.00479,0.8390000000000001,0.083,-0.5770000000000001,4.5089999999999995,0.154,-0.154,293.0,15.6,-15.6,1.94,0.58,-0.25,789.0,91.56,83.15,-31.59,21.4,1.0,6136.0,183.0,-220.0,4.414,0.105,-0.195,1.005,0.304,-0.13,294.61481000000003,40.833172,14.724
0.9990000000000001,28.6853212,0.000202,-0.000202,159.87094,0.00585,-0.00585,0.922,0.03,-0.638,6.307,0.174,-0.174,689.0,31.8,-31.8,2.69,0.64,-0.23,547.0,21.09,14.41,-5.45,23.8,1.0,5726.0,143.0,-172.0,4.559,0.04,-0.16,0.838,0.19699999999999998,-0.071,292.29062000000005,44.653252,15.658
0.15,0.5880010529999999,5.82e-07,-5.82e-07,132.058754,0.000814,-0.000814,0.40299999999999997,0.027999999999999997,-0.40299999999999997,1.1451,0.0288,-0.0288,297.0,7.4,-7.4,0.99,0.04,-0.07,1188.0,473.45,81.06,-94.76,50.9,1.0,3814.0,76.0,-84.0,4.687,0.039,-0.018000000000000002,0.57,0.023,-0.037000000000000005,292.77338,44.178131,14.934000000000001
0.99,85.7357202,0.000831,-0.000831,170.98121,0.00792,-0.00792,0.033,0.431,-0.033,7.625,0.26,-0.26,748.0,40.3,-40.3,2.94,0.98,-0.39,448.0,9.54,9.64,-3.32,20.8,1.0,6096.0,193.0,-214.0,4.397,0.09,-0.21,1.077,0.358,-0.14300000000000002,289.4415,42.498131,15.300999999999998
1.0,1.078389713,2.59e-06,-2.59e-06,133.25041000000002,0.0020800000000000003,-0.0020800000000000003,0.846,0.11599999999999999,-0.594,1.3394,0.0646,-0.0646,301.0,15.5,-15.5,1.98,0.55,-0.33,1667.0,1817.38,1572.44,-676.76,23.6,1.0,5325.0,175.0,-143.0,4.3839999999999995,0.162,-0.21600000000000003,0.985,0.276,-0.161,290.27969,41.515049,15.142999999999999
0.998,5.03728033,1.57e-05,-1.57e-05,134.1094,0.0025800000000000003,-0.0025800000000000003,0.96,0.001,-0.665,2.0619,0.0628,-0.0628,76.3,4.3,-4.3,1.55,0.28,-0.17,1321.0,720.22,362.66,-201.6,20.9,1.0,6387.0,115.0,-140.0,4.271,0.066,-0.12300000000000001,1.381,0.253,-0.156,294.46854,49.33102,12.189
1.0,3.2897263189999997,8.63e-06,-8.63e-06,131.75522,0.0021100000000000003,-0.0021100000000000003,0.052000000000000005,0.391,-0.052000000000000005,2.3274,0.0662,-0.0662,235.0,9.9,-9.9,1.37,0.16,-0.08,1116.0,367.18,122.47,-60.02,27.0,1.0,5463.0,82.0,-73.0,4.492,0.045,-0.098,0.91,0.11,-0.055,286.28472999999997,44.781551,14.866
1.0,7.18644594,1.93e-05,-1.93e-05,136.62345,0.00237,-0.00237,0.892,0.022000000000000002,-0.644,1.4972,0.0637,-0.0637,402.0,20.4,-20.4,2.19,0.27,-0.13,860.0,129.48,43.19,-21.16,23.8,2.0,5463.0,82.0,-73.0,4.492,0.045,-0.098,0.91,0.11,-0.055,286.28472999999997,44.781551,14.866
1.0,15.94248453,5.99e-05,-5.99e-05,146.33157,0.00298,-0.00298,0.022000000000000002,0.423,-0.022000000000000002,3.4894,0.0806,-0.0806,1090.0,34.7,-34.7,2.62,0.54,-0.22,616.0,34.06,22.94,-9.19,34.3,1.0,5376.0,186.0,-186.0,4.5760000000000005,0.034,-0.136,0.8059999999999999,0.168,-0.067,293.82431,42.779701,15.886
1.0,41.0081117,0.000118,-0.000118,147.03382,0.00238,-0.00238,0.878,0.039,-0.595,4.376,0.113,-0.113,1000.0,24.3,-24.3,2.64,0.41,-0.19,425.0,7.72,3.9,-1.76,43.9,2.0,5303.0,159.0,-143.0,4.63,0.032,-0.09699999999999999,0.708,0.111,-0.051,286.16205,39.678001,14.708
0.99,11.55562042,3.1e-05,-3.1e-05,138.19752,0.00207,-0.00207,0.8740000000000001,0.053,-0.621,1.6758,0.0649,-0.0649,442.0,22.7,-22.7,2.11,0.25,-0.09,703.0,57.75,18.51,-7.64,22.7,1.0,5420.0,73.0,-81.0,4.555,0.019,-0.09699999999999999,0.85,0.10099999999999999,-0.034,293.32242,42.867470000000004,14.815999999999999
1.0,12.2885046,0.000109,-0.000109,141.61869,0.00771,-0.00771,0.632,0.309,-0.406,2.807,0.23199999999999998,-0.23199999999999998,342.0,33.7,-33.7,3.22,1.5,-1.82,913.0,164.61,237.14,-136.91,12.0,1.0,5109.0,169.0,-138.0,3.96,0.616,-0.264,1.671,0.775,-0.9470000000000001,301.34286000000003,44.672211,14.414000000000001
0.9690000000000001,17.13263125,7.890000000000001e-05,-7.890000000000001e-05,147.1546,0.00403,-0.00403,0.298,0.153,-0.298,3.0555,0.0958,-0.0958,850.0,37.4,-37.4,2.31,0.51,-0.22,611.0,32.91,23.07,-9.33,26.4,1.0,5477.0,182.0,-182.0,4.578,0.036000000000000004,-0.14400000000000002,0.794,0.17600000000000002,-0.075,295.56799,42.478297999999995,15.842
1.0,19.023136100000002,0.00011499999999999999,-0.00011499999999999999,139.65988000000002,0.00447,-0.00447,0.698,0.243,-0.493,3.431,0.13,-0.13,402.0,21.5,-21.5,2.04,0.27,-0.15,647.0,41.5,14.82,-7.87,19.7,1.0,5569.0,75.0,-83.0,4.459,0.059000000000000004,-0.11,0.9540000000000001,0.128,-0.069,292.17114,40.916309000000005,15.198
1.0,4.57948235,2.8899999999999998e-05,-2.8899999999999998e-05,135.09685,0.00547,-0.00547,0.055,0.39299999999999996,-0.055,3.1060000000000003,0.159,-0.159,207.0,12.0,-12.0,1.35,0.18,-0.1,1040.0,276.82,98.83,-52.49,20.0,2.0,5569.0,75.0,-83.0,4.459,0.059000000000000004,-0.11,0.9540000000000001,0.128,-0.069,292.17114,40.916309000000005,15.198
1.0,1.003931703,2.69e-06,-2.69e-06,132.09988,0.00247,-0.00247,0.023,0.435,-0.023,1.4361,0.0634,-0.0634,491.0,23.8,-23.8,1.6,0.16,-0.17,1419.0,962.58,369.98,-297.9,25.2,1.0,4949.0,176.0,-176.0,4.552,0.07200000000000001,-0.048,0.741,0.07200000000000001,-0.079,298.30273,47.694031,15.942
0.0,0.614083885,8.170000000000001e-07,-8.170000000000001e-07,132.46968999999999,0.0011099999999999999,-0.0011099999999999999,0.106,0.344,-0.106,0.9817,0.0403,-0.0403,390.0,13.9,-13.9,2.55,0.8,-0.32,2603.0,10827.22,9729.43,-3739.42,36.4,1.0,6521.0,158.0,-249.0,4.352,0.062,-0.2,1.276,0.4,-0.16,297.01965,49.997378999999995,15.177
0.998,55.822477500000005,0.00041,-0.00041,169.03741000000002,0.00545,-0.00545,0.031,0.424,-0.031,5.457000000000001,0.17,-0.17,880.0,42.6,-42.6,2.13,0.28,-0.19,379.0,4.85,2.14,-1.23,23.7,1.0,5162.0,153.0,-138.0,4.611000000000001,0.033,-0.083,0.736,0.09699999999999999,-0.065,287.2977,47.455441,15.624
0.036000000000000004,1.34145255,1.31e-05,-1.31e-05,132.69106000000002,0.00821,-0.00821,0.68,0.23600000000000002,-0.44,7.502000000000001,0.22699999999999998,-0.22699999999999998,26.6,1.1,-1.1,1.31,0.28,-0.46,3015.0,19568.74,13259.64,-12680.97,31.2,1.0,7495.0,235.0,-314.0,3.926,0.266,-0.12300000000000001,2.3890000000000002,0.52,-0.845,294.15366,46.309681,12.783
0.9990000000000001,6.11010439,4.6399999999999996e-05,-4.6399999999999996e-05,136.91214,0.00587,-0.00587,0.284,0.175,-0.284,2.314,0.182,-0.182,59.7,5.9,-5.9,0.93,0.15,-0.05,1125.0,378.84,168.53,-70.64,11.8,1.0,6213.0,112.0,-137.0,4.387,0.03,-0.113,1.195,0.191,-0.068,294.91156,46.491459000000006,12.716
0.006999999999999999,4.286866229,3.23e-06,-3.23e-06,138.614882,0.000611,-0.000611,0.757,0.018000000000000002,-0.384,4.4726,0.0748,-0.0748,1320.0,9.9,-9.9,4.14,1.31,-0.43,1217.0,517.66,482.82,-158.26,167.3,1.0,6228.0,172.0,-216.0,4.441,0.052000000000000005,-0.20800000000000002,1.0490000000000002,0.332,-0.111,291.08014,43.860199,14.982000000000001
1.0,10.27380957,5.93e-05,-5.93e-05,134.65748,0.00505,-0.00505,0.125,0.33399999999999996,-0.125,3.252,0.141,-0.141,353.0,20.5,-20.5,1.68,0.16,-0.08,799.0,96.27,24.4,-14.49,19.2,1.0,5806.0,69.0,-87.0,4.5280000000000005,0.023,-0.068,0.899,0.084,-0.045,292.42758,37.320808,14.909
1.0,13.39155154,5.94e-05,-5.94e-05,133.05499,0.0035,-0.0035,0.539,0.43,-0.33,3.391,0.107,-0.107,48.9,2.2,-2.2,1.58,0.25,-0.41,1180.0,459.23,206.89,-227.35,24.5,2.0,6197.0,135.0,-111.0,3.8369999999999997,0.233,-0.09300000000000001,2.188,0.336,-0.5760000000000001,285.1828,43.831078000000005,10.421
1.0,5.62904396,2.17e-05,-2.17e-05,134.74679,0.00305,-0.00305,0.237,0.223,-0.237,3.7295,0.0876,-0.0876,39.5,1.4,-1.4,1.39,0.21,-0.37,1576.0,1459.41,657.48,-722.5,32.2,1.0,6197.0,135.0,-111.0,3.8369999999999997,0.233,-0.09300000000000001,2.188,0.336,-0.5760000000000001,285.1828,43.831078000000005,10.421
1.0,8.256285700000001,3.7e-05,-3.7e-05,137.9267,0.00336,-0.00336,0.816,0.142,-0.561,2.0378,0.0976,-0.0976,37.3,2.3,-2.3,1.49,0.23,-0.39,1387.0,874.56,394.0,-432.96,18.2,3.0,6197.0,135.0,-111.0,3.8369999999999997,0.233,-0.09300000000000001,2.188,0.336,-0.5760000000000001,285.1828,43.831078000000005,10.421
1.0,12.33087921,4.970000000000001e-05,-4.970000000000001e-05,361.9744,0.0027,-0.0027,0.011000000000000001,0.435,-0.011000000000000001,3.0664,0.0807,-0.0807,872.0,33.5,-33.5,2.34,0.48,-0.2,671.0,47.99,32.3,-12.95,28.3,2.0,5376.0,186.0,-186.0,4.5760000000000005,0.034,-0.136,0.8059999999999999,0.168,-0.067,293.82431,42.779701,15.886
1.0,4.421566535,9.73e-06,-9.73e-06,132.18465,0.00183,-0.00183,0.8690000000000001,0.057999999999999996,-0.583,2.1229,0.0576,-0.0576,684.0,25.3,-25.3,2.19,0.06,-0.1,729.0,66.94,9.53,-10.73,31.9,1.0,4299.0,86.0,-86.0,4.604,0.033,-0.015,0.6970000000000001,0.019,-0.032,281.11176,42.45491,15.18
0.9990000000000001,15.72585941,6.28e-05,-6.28e-05,133.98774,0.00387,-0.00387,0.122,0.28600000000000003,-0.122,3.8284,0.0841,-0.0841,1310.0,46.3,-46.3,2.69,0.25,-0.11,602.0,31.13,8.98,-4.79,32.7,1.0,5332.0,106.0,-106.0,4.5969999999999995,0.018000000000000002,-0.077,0.755,0.069,-0.032,294.15332,46.166439000000004,16.144000000000002
1.0,1.2527538809999998,2.23e-06,-2.23e-06,133.17054,0.00148,-0.00148,0.4,0.040999999999999995,-0.4,2.1472,0.0471,-0.0471,200.0,5.7,-5.7,2.44,0.37,-0.56,2199.0,5545.35,2235.3,-2431.33,40.5,1.0,5907.0,80.0,-80.0,4.041,0.196,-0.084,1.705,0.261,-0.392,291.1452,44.062538,14.69
1.0,13.36019864,5.96e-05,-5.96e-05,131.81481000000002,0.0035600000000000002,-0.0035600000000000002,0.534,0.32899999999999996,-0.354,2.7880000000000003,0.113,-0.113,700.0,37.5,-37.5,1.84,0.13,-0.11,520.0,17.3,4.76,-3.74,21.3,1.0,4500.0,123.0,-137.0,4.638,0.018000000000000002,-0.049,0.688,0.048,-0.04,286.47934,39.269958,15.637
0.978,76.95705600000001,0.0006259999999999999,-0.0006259999999999999,192.33682,0.006840000000000001,-0.006840000000000001,0.638,0.06,-0.46,9.551,0.18899999999999997,-0.18899999999999997,367.0,15.8,-15.8,2.09,0.57,-0.37,451.0,9.81,7.76,-3.89,26.5,1.0,5878.0,157.0,-157.0,4.363,0.153,-0.187,1.041,0.281,-0.187,286.00296000000003,44.756592,14.353
1.0,14.97974335,6.330000000000001e-05,-6.330000000000001e-05,143.46174,0.00343,-0.00343,0.93,0.017,-0.6829999999999999,4.126,0.171,-0.171,1210.0,39.3,-39.3,3.79,0.41,-0.45,620.0,34.95,14.91,-11.5,33.2,1.0,5062.0,194.0,-176.0,4.481,0.10400000000000001,-0.095,0.853,0.092,-0.10300000000000001,285.90848,38.212719,15.549000000000001
0.975,33.35859852,8.669999999999999e-05,-8.669999999999999e-05,137.57061000000002,0.00238,-0.00238,0.937,0.055999999999999994,-0.7240000000000001,2.286,0.151,-0.151,1830.0,63.3,-63.3,4.44,0.48,-0.47,459.0,10.46,4.28,-3.24,32.2,1.0,5009.0,176.0,-176.0,4.515,0.08,-0.08,0.799,0.086,-0.086,298.07473999999996,40.94899,15.253
1.0,8.84784273,3.37e-05,-3.37e-05,140.15085,0.00286,-0.00286,0.047,0.41100000000000003,-0.047,2.0572,0.0995,-0.0995,460.0,25.8,-25.8,1.15,0.07,-0.07,479.0,12.48,2.69,-2.38,21.1,1.0,3867.0,77.0,-84.0,4.718,0.027000000000000003,-0.033,0.552,0.033,-0.033,285.08655,40.898998,14.911
0.9990000000000001,9.98970266,4.1700000000000004e-05,-4.1700000000000004e-05,133.76102,0.0034200000000000003,-0.0034200000000000003,0.005,0.447,-0.005,3.7,0.109,-0.109,988.0,46.4,-46.4,2.48,0.42,-0.18,705.0,58.26,33.11,-14.82,24.1,1.0,5265.0,184.0,-184.0,4.58,0.03,-0.11199999999999999,0.81,0.13699999999999998,-0.059000000000000004,292.16857999999996,43.779671,15.909
1.0,5.63252508,6.01e-06,-6.01e-06,133.81818,0.000867,-0.000867,0.455,0.023,-0.425,2.1448,0.0303,-0.0303,634.0,10.3,-10.3,2.04,0.28,-0.16,844.0,119.75,55.64,-29.25,70.9,1.0,5216.0,157.0,-157.0,4.58,0.027999999999999997,-0.105,0.804,0.113,-0.061,295.10995,43.915211,14.353
1.0,1.442592305,4.87e-06,-4.87e-06,134.07188,0.00278,-0.00278,0.207,0.248,-0.207,2.9698,0.0858,-0.0858,166.0,7.1,-7.1,2.67,0.67,-0.91,2700.0,12557.23,9301.91,-7901.93,27.1,1.0,7216.0,203.0,-279.0,3.983,0.28,-0.151,2.043,0.507,-0.6970000000000001,294.95892000000003,38.591572,11.558
0.997,14.17222858,5.56e-05,-5.56e-05,142.60134,0.0032,-0.0032,0.8690000000000001,0.048,-0.62,2.6297,0.083,-0.083,247.0,11.0,-11.0,2.39,0.38,-0.46,873.0,137.33,60.78,-55.22,24.5,1.0,5845.0,105.0,-117.0,4.2,0.17600000000000002,-0.10800000000000001,1.314,0.209,-0.256,291.60717999999997,38.410389,13.776
0.991,4.92031063,3.0799999999999996e-05,-3.0799999999999996e-05,135.40577,0.0051,-0.0051,0.242,0.204,-0.242,4.046,0.131,-0.131,81.0,5.2,-5.2,1.18,0.19,-0.23,1242.0,562.99,249.17,-226.36,17.7,2.0,5845.0,105.0,-117.0,4.2,0.17600000000000002,-0.10800000000000001,1.314,0.209,-0.256,291.60717999999997,38.410389,13.776
0.973,56.4931698,0.000363,-0.000363,143.99262,0.00583,-0.00583,0.7070000000000001,0.22699999999999998,-0.473,8.704,0.17600000000000002,-0.17600000000000002,412.0,14.9,-14.9,4.43,0.77,-1.14,681.0,50.79,24.72,-24.97,31.8,1.0,6160.0,123.0,-123.0,3.9760000000000004,0.18,-0.105,2.046,0.35200000000000004,-0.527,295.1391,40.979061,13.524000000000001
1.0,13.82142084,2.22e-05,-2.22e-05,131.79237,0.00125,-0.00125,0.904,0.031,-0.66,3.985,0.124,-0.124,765.0,10.8,-10.8,2.2,0.15,-0.08,560.0,23.15,5.42,-3.35,75.3,1.0,4983.0,100.0,-100.0,4.66,0.017,-0.052000000000000005,0.6509999999999999,0.044000000000000004,-0.024,286.75278,49.064910999999995,14.139000000000001
0.006,2.30367952,1.31e-05,-1.31e-05,133.76908999999998,0.004229999999999999,-0.004229999999999999,0.9640000000000001,0.035,-0.748,3.0898,0.0835,-0.0835,136.0,8.1,-8.1,1.3,0.37,-0.09,1384.0,866.21,709.01,-216.6,18.9,1.0,6191.0,167.0,-204.0,4.546,0.034,-0.195,0.865,0.24100000000000002,-0.064,287.80408,43.168960999999996,15.206
1.0,5.78387049,1.5399999999999998e-05,-1.5399999999999998e-05,135.5798,0.00196,-0.00196,0.22699999999999998,0.221,-0.22699999999999998,1.3966,0.0681,-0.0681,413.0,23.7,-23.7,2.07,0.62,-0.21,1051.0,288.69,258.79,-86.48,20.7,1.0,6063.0,181.0,-217.0,4.476,0.048,-0.192,1.012,0.302,-0.10099999999999999,295.30255,49.589119000000004,15.049000000000001
0.997,11.08507658,5.15e-05,-5.15e-05,355.03627,0.0034,-0.0034,0.8190000000000001,0.005,-0.5820000000000001,1.751,0.10300000000000001,-0.10300000000000001,772.0,51.1,-51.1,2.5,0.29,-0.23,665.0,46.17,19.68,-12.76,17.7,2.0,5080.0,184.0,-163.0,4.538,0.065,-0.065,0.7929999999999999,0.08900000000000001,-0.073,291.88126,44.555729,15.937999999999999
1.0,0.571038347,6.84e-07,-6.84e-07,131.653752,0.0009220000000000001,-0.0009220000000000001,0.8759999999999999,0.025,-0.652,1.1267,0.0331,-0.0331,242.0,7.5,-7.5,1.65,0.08,-0.15,1897.0,3069.59,547.14,-696.13,38.2,1.0,5132.0,84.0,-77.0,4.457,0.096,-0.036000000000000004,0.8859999999999999,0.045,-0.083,291.04992999999996,39.14167,14.097999999999999
1.0,8.77425786,2.9299999999999997e-05,-2.9299999999999997e-05,132.33386000000002,0.00296,-0.00296,0.917,0.025,-0.693,2.2245,0.076,-0.076,240.0,12.6,-12.6,1.75,0.53,-0.22,771.0,83.63,76.88,-25.89,22.3,1.0,5146.0,154.0,-138.0,4.445,0.1,-0.3,0.905,0.27699999999999997,-0.111,297.07465,39.933849,13.714
0.0,4.51005082,1.53e-05,-1.53e-05,134.56954,0.0028699999999999997,-0.0028699999999999997,0.115,0.354,-0.115,2.1533,0.0872,-0.0872,295.0,16.1,-16.1,1.74,0.24,-0.24,1063.0,301.74,112.58,-89.14,21.5,1.0,5362.0,80.0,-72.0,4.352,0.14400000000000002,-0.10800000000000001,1.032,0.142,-0.142,296.04233,45.985141999999996,14.979000000000001
1.0,37.646851899999994,0.000227,-0.000227,161.46355,0.00486,-0.00486,0.008,0.452,-0.008,6.343999999999999,0.133,-0.133,427.0,15.8,-15.8,5.37,0.81,-1.9,787.0,90.85,36.5,-55.31,31.0,1.0,5443.0,76.0,-87.0,3.74,0.255,-0.085,2.6519999999999997,0.402,-0.9390000000000001,291.64624,39.396629,14.288
1.0,29.455784100000002,0.00011899999999999999,-0.00011899999999999999,154.17061999999999,0.0029100000000000003,-0.0029100000000000003,0.018000000000000002,0.426,-0.018000000000000002,3.451,0.10099999999999999,-0.10099999999999999,534.0,23.0,-23.0,2.19,0.68,-0.22,598.0,30.3,27.31,-8.93,26.6,1.0,6036.0,162.0,-198.0,4.4910000000000005,0.052000000000000005,-0.20800000000000002,0.9490000000000001,0.292,-0.09699999999999999,301.54297,44.60561,14.385
1.0,12.46600444,5.54e-06,-5.54e-06,134.00325800000002,0.000376,-0.000376,0.209,0.094,-0.209,5.0066,0.0198,-0.0198,2230.0,8.1,-8.1,5.65,0.89,-0.9,897.0,152.76,69.26,-53.05,304.6,1.0,6038.0,121.0,-121.0,4.284,0.13699999999999998,-0.11199999999999999,1.1909999999999998,0.18899999999999997,-0.18899999999999997,291.11188,39.949108,14.247
1.0,2.3617244719999997,3.49e-06,-3.49e-06,133.23932,0.0012,-0.0012,0.009000000000000001,0.457,-0.009000000000000001,1.2167,0.0423,-0.0423,587.0,19.9,-19.9,1.53,0.11,-0.14,922.0,170.59,49.25,-46.39,34.6,1.0,4478.0,133.0,-133.0,4.615,0.052000000000000005,-0.024,0.6509999999999999,0.046,-0.061,284.10778999999997,44.245810999999996,15.658
0.991,34.76305429999999,0.000213,-0.000213,161.74217,0.0053100000000000005,-0.0053100000000000005,0.731,0.204,-0.511,4.309,0.134,-0.134,294.0,13.2,-13.2,1.75,0.23,-0.22,554.0,22.23,8.51,-6.6,24.0,1.0,5670.0,113.0,-102.0,4.387,0.138,-0.092,0.95,0.124,-0.124,292.32645,38.657581,13.865
0.998,20.0545282,0.00015,-0.00015,136.56587,0.00561,-0.00561,0.9390000000000001,0.023,-0.69,7.172999999999999,0.129,-0.129,305.0,11.8,-11.8,2.63,0.44,-0.29,755.0,76.97,33.59,-19.66,26.9,1.0,6056.0,81.0,-90.0,4.332,0.08,-0.12,1.209,0.20199999999999999,-0.134,291.2562,49.258949,14.880999999999998
1.0,3.17059731,1e-05,-1e-05,132.67813,0.0025,-0.0025,0.7929999999999999,0.124,-0.55,1.6686,0.0835,-0.0835,325.0,19.3,-19.3,1.69,0.18,-0.06,1080.0,321.28,92.7,-41.96,20.1,1.0,5431.0,81.0,-81.0,4.563,0.011000000000000001,-0.08800000000000001,0.843,0.086,-0.033,285.89923,48.307301,15.353
1.0,27.014262199999997,0.00015,-0.00015,132.52245,0.00487,-0.00487,0.009000000000000001,0.44299999999999995,-0.009000000000000001,5.385,0.126,-0.126,288.0,12.1,-12.1,2.0,0.31,-0.28,677.0,49.65,21.43,-15.73,25.5,1.0,5949.0,107.0,-119.0,4.303,0.12,-0.10800000000000001,1.1840000000000002,0.183,-0.165,295.422,38.735690999999996,13.86
0.998,12.50945798,7.47e-05,-7.47e-05,136.99217,0.0046,-0.0046,0.626,0.335,-0.42,3.4789999999999996,0.145,-0.145,155.0,10.8,-10.8,1.54,0.24,-0.21,875.0,138.54,59.79,-43.89,16.0,2.0,5949.0,107.0,-119.0,4.303,0.12,-0.10800000000000001,1.1840000000000002,0.183,-0.165,295.422,38.735690999999996,13.86
1.0,26.0203329,0.00018700000000000002,-0.00018700000000000002,154.5286,0.00624,-0.00624,0.7040000000000001,0.054000000000000006,-0.494,4.965,0.147,-0.147,1160.0,55.7,-55.7,4.53,0.71,-0.87,675.0,49.09,20.71,-18.78,23.7,1.0,5624.0,84.0,-75.0,4.218,0.188,-0.10099999999999999,1.244,0.196,-0.24,290.47452000000004,37.766602,15.889000000000001
0.995,0.769854899,1.24e-06,-1.24e-06,132.51944,0.00126,-0.00126,0.705,0.24,-0.494,1.0243,0.0449,-0.0449,110.0,4.9,-4.9,0.93,0.12,-0.07,1650.0,1756.8,768.41,-413.59,28.7,1.0,5173.0,155.0,-139.0,4.55,0.039,-0.091,0.8220000000000001,0.107,-0.063,293.1311,45.663551,13.829
1.0,6.89226333,2.6300000000000002e-05,-2.6300000000000002e-05,132.4644,0.00283,-0.00283,0.061,0.387,-0.061,2.4921,0.0997,-0.0997,214.0,11.1,-11.1,2.13,0.34,-0.42,1156.0,422.14,176.38,-162.47,22.4,1.0,5862.0,79.0,-79.0,4.148,0.17600000000000002,-0.095,1.463,0.233,-0.284,281.83145,42.298908000000004,14.207
0.9990000000000001,8.07127043,5.17e-05,-5.17e-05,137.76604,0.00577,-0.00577,0.271,0.192,-0.271,2.3930000000000002,0.156,-0.156,318.0,22.3,-22.3,1.53,0.42,-0.14,856.0,126.94,103.13,-34.34,16.9,1.0,5766.0,155.0,-172.0,4.5169999999999995,0.06,-0.18,0.853,0.23600000000000002,-0.079,292.83215,48.219359999999995,15.552999999999999
1.0,11.01819178,7.240000000000001e-05,-7.240000000000001e-05,139.87858,0.00595,-0.00595,0.883,0.016,-0.626,4.635,0.14800000000000002,-0.14800000000000002,546.0,26.8,-26.8,2.64,0.82,-0.27,840.0,117.97,107.68,-35.55,22.0,1.0,6075.0,168.0,-210.0,4.486000000000001,0.052000000000000005,-0.20800000000000002,0.9690000000000001,0.3,-0.1,285.72078999999997,40.85696,15.832
0.982,30.950592699999998,0.00021899999999999998,-0.00021899999999999998,153.84507,0.00547,-0.00547,0.958,0.015,-0.665,5.394,0.20800000000000002,-0.20800000000000002,301.0,14.2,-14.2,1.51,0.11,-0.05,428.0,7.91,1.86,-1.14,23.2,2.0,4983.0,100.0,-100.0,4.66,0.017,-0.052000000000000005,0.6509999999999999,0.044000000000000004,-0.024,286.75278,49.064910999999995,14.139000000000001
0.9840000000000001,78.7327023,0.0006490000000000001,-0.0006490000000000001,168.72926,0.00716,-0.00716,0.956,0.002,-0.731,5.041,0.268,-0.268,496.0,30.1,-30.1,7.76,1.41,-2.61,761.0,79.13,43.47,-48.56,19.1,1.0,6715.0,179.0,-219.0,3.7539999999999996,0.292,-0.09699999999999999,2.763,0.5,-0.9279999999999999,297.5582,40.541309000000005,13.003
0.0,3.979867514,4.37e-06,-4.37e-06,132.071233,0.000892,-0.000892,1.216,15.01,-0.109,2.3607,0.0476,-0.0476,908.0,16.8,-16.8,26.5,8.58,-2.86,1173.0,446.89,427.15,-138.24,65.2,1.0,6032.0,168.0,-210.0,4.485,0.054000000000000006,-0.21600000000000003,0.973,0.315,-0.105,295.6402,40.794841999999996,14.782
0.992,42.3375799,0.00040599999999999995,-0.00040599999999999995,158.25187,0.00815,-0.00815,0.9470000000000001,0.0,-0.655,4.9239999999999995,0.157,-0.157,355.0,22.6,-22.6,1.45,0.07,-0.08,311.0,2.21,0.43,-0.39,18.1,1.0,4132.0,83.0,-91.0,4.6819999999999995,0.025,-0.022000000000000002,0.581,0.03,-0.03,295.28854,49.379791,14.275
1.0,23.359358899999997,0.000128,-0.000128,144.01826,0.00451,-0.00451,0.94,0.012,-0.6509999999999999,5.388999999999999,0.187,-0.187,570.0,24.5,-24.5,2.98,0.99,-0.33,684.0,51.68,50.36,-16.41,25.9,1.0,6244.0,169.0,-225.0,4.46,0.054000000000000006,-0.21600000000000003,1.0090000000000001,0.335,-0.11199999999999999,292.46429,45.968288,15.347000000000001
